student_id,favorite_team,demographic,low_income,first_gen
e326057a,Milwaukee Brewers,Grass,No,No
e326a224,Washington Nationals,Water,Yes,No
e327f5b0,Milwaukee Brewers,Water,No,Unknown
e33008c1,Washington Nationals,Dragon,No,No
e3337dc2,Washington Nationals,Fire,Yes,No
e335757f,Milwaukee Brewers,Fire,Yes,No
e348b95b,Milwaukee Brewers,Water,No,No
e3553e70,Milwaukee Brewers,Dragon,No,Yes
e359cb9d,Washington Nationals,Water,No,No
e35e2d35,Washington Nationals,Fire,Yes,Yes
e36e93b0,Washington Nationals,Fire,No,No
e36fa415,Washington Nationals,Psychic,No,No
e37b1493,Washington Nationals,Water,No,No
e37cb127,Washington Nationals,Fire,Yes,Yes
e38046ec,Milwaukee Brewers,Fire,Yes,No
e380decd,Milwaukee Brewers,Fire,Yes,No
e3896aa2,Washington Nationals,Water,No,No
e38bc14c,Washington Nationals,Fire,Yes,Yes
e38d9e38,Washington Nationals,Water,No,No
e395f0e8,Milwaukee Brewers,Water,No,No
e3a42ec9,Milwaukee Brewers,Dragon,Yes,No
e3ae6c97,Washington Nationals,Grass,Yes,No
e3b7e943,Milwaukee Brewers,Fire,Yes,Yes
e3cccf3b,Milwaukee Brewers,Fire,Yes,Yes
e3d54462,Washington Nationals,Dragon,Yes,Yes
e3e3688a,Milwaukee Brewers,Water,No,No
e3e55b71,Washington Nationals,Water,No,No
e3fd46e2,Baltimore Orioles,Fire,No,No
e4183a61,Milwaukee Brewers,Water,No,No
e41c33ec,Washington Nationals,Water,No,No
e432b011,Milwaukee Brewers,Fire,No,Yes
e445e02a,Milwaukee Brewers,Grass,No,No
e44cc2ad,Washington Nationals,Fire,No,No
e44d3088,Washington Nationals,Grass,Yes,Yes
e4568c6f,Washington Nationals,Water,Yes,No
e45a7981,Washington Nationals,Fire,Yes,No
e45c8db6,Washington Nationals,Grass,No,No
e45ce9ba,Baltimore Orioles,Fairy,Yes,No
e45f9a12,Milwaukee Brewers,Fire,No,No
e468b4de,Milwaukee Brewers,Water,Yes,No
e472b4ba,Washington Nationals,Grass,No,No
e480eea9,Milwaukee Brewers,Fairy,No,No
e48bd0c3,Washington Nationals,Water,No,No
e4990bdc,Milwaukee Brewers,Grass,Yes,Yes
e49d1329,Washington Nationals,Dragon,No,No
e4aa81ee,Milwaukee Brewers,Water,No,No
e4b0a247,Milwaukee Brewers,Fire,Yes,No
e4b8a47d,Washington Nationals,Water,Yes,No
e4bc08ea,Washington Nationals,Dragon,Yes,No
e4ce133e,Milwaukee Brewers,Fire,Yes,No
e4d3910d,Milwaukee Brewers,Grass,No,No
e4d59fcf,Milwaukee Brewers,Water,Yes,No
e4da4617,Milwaukee Brewers,Grass,No,No
e4e2e4c7,Milwaukee Brewers,Fire,No,No
e4f31938,Milwaukee Brewers,Water,Yes,No
e4f617a9,Washington Nationals,Water,No,No
e4f6c40e,Milwaukee Brewers,Grass,No,No
e50d7486,Washington Nationals,Fire,No,No
e50fb81f,Milwaukee Brewers,Water,Yes,No
e5230608,Baltimore Orioles,Fire,No,Yes
e546f4fc,Milwaukee Brewers,Grass,No,No
e547b1f5,Baltimore Orioles,Dragon,No,No
e549b04d,Milwaukee Brewers,Fire,No,No
e54e7e42,Milwaukee Brewers,Fire,Yes,No
e552155f,Milwaukee Brewers,Dragon,Yes,No
e55ac003,Baltimore Orioles,Fire,No,No
e55bf6fb,Washington Nationals,Dragon,Yes,No
e5635f28,Milwaukee Brewers,Water,No,No
e56573e6,Milwaukee Brewers,Fire,No,No
e56b529b,Washington Nationals,Fire,Yes,Yes
e5706162,Milwaukee Brewers,Water,No,No
e572d3ef,Milwaukee Brewers,Dragon,No,No
e5837a21,Washington Nationals,Psychic,Yes,No
e5851a47,Milwaukee Brewers,Water,No,No
e58688d2,Washington Nationals,Water,No,No
e588eeb5,Milwaukee Brewers,Grass,No,No
e58989ef,Milwaukee Brewers,Dragon,Yes,No
e589bbf0,Washington Nationals,Water,No,No
e59a1ba8,Washington Nationals,Fire,No,Yes
e5a71739,Washington Nationals,Water,No,No
e5b3cc03,Milwaukee Brewers,Dragon,No,No
e5b4c20b,Milwaukee Brewers,Fairy,No,No
e5cf2aba,Washington Nationals,Water,No,No
e5d35bf6,Washington Nationals,Grass,No,No
e5d44ca9,Milwaukee Brewers,Dragon,No,Yes
e5d788d8,Washington Nationals,Fire,No,Yes
e5d875ee,Milwaukee Brewers,Grass,Yes,Yes
e5dba5bd,Milwaukee Brewers,Grass,No,No
e5ec6b7b,Washington Nationals,Water,No,No
e5fe8c66,Washington Nationals,Water,No,No
e60009ee,Baltimore Orioles,Fairy,No,No
e60829e9,Milwaukee Brewers,Fire,No,No
e61a2aca,Washington Nationals,Fire,Yes,Yes
e6254fa6,Washington Nationals,Grass,Yes,No
e63f6f92,Milwaukee Brewers,Grass,No,No
e65bf7a5,Washington Nationals,Psychic,Yes,Yes
e65e3bb4,Milwaukee Brewers,Fairy,Yes,Yes
e65f8da6,Washington Nationals,Fire,Yes,No
e664f481,Washington Nationals,Fire,No,No
e66a40bb,Milwaukee Brewers,Fire,No,Yes
e66b84a2,Washington Nationals,Grass,No,Yes
e66e58e2,Milwaukee Brewers,Water,Yes,No
e674f5bf,Milwaukee Brewers,Grass,No,No
e675541f,Washington Nationals,Fairy,Yes,Unknown
e679d8cd,Milwaukee Brewers,Water,Yes,No
e686b063,Milwaukee Brewers,Fire,Yes,Yes
e6918760,Washington Nationals,Dragon,No,No
e69d344f,Milwaukee Brewers,Water,No,No
e6a0054c,Milwaukee Brewers,Fire,Yes,No
e6a359cf,Washington Nationals,Fairy,No,No
e6b06772,Milwaukee Brewers,Grass,No,No
e6c7569b,Milwaukee Brewers,Grass,No,No
e6d5a62e,Milwaukee Brewers,Psychic,No,No
e6deff89,Milwaukee Brewers,Dragon,Yes,Yes
e6e07f5b,Washington Nationals,Dragon,No,No
e6ea8ed4,Washington Nationals,Grass,No,No
e6fd67b9,Milwaukee Brewers,Fire,Yes,Yes
e70569c8,Milwaukee Brewers,Fire,Yes,No
e708edea,Milwaukee Brewers,Dragon,No,No
e70d4158,Washington Nationals,Water,No,No
e70fc9b6,Washington Nationals,Grass,No,No
e71f8828,Milwaukee Brewers,Dragon,No,No
e7372db5,Milwaukee Brewers,Water,No,No
e73f6841,Milwaukee Brewers,Grass,No,No
e7491ef4,Washington Nationals,Water,No,No
e74a61fe,Washington Nationals,Water,No,No
e7609799,Milwaukee Brewers,Water,No,No
e765df53,Washington Nationals,Water,Yes,Yes
e798c6bf,Washington Nationals,Water,No,No
e79c6caf,Milwaukee Brewers,Grass,No,No
e7a5c94b,Washington Nationals,Dragon,No,No
e7bf41e2,Milwaukee Brewers,Water,No,No
e7dadd86,Washington Nationals,Dragon,No,Yes
e7dde9ea,Milwaukee Brewers,Fire,No,No
e7e9b638,Washington Nationals,Dragon,No,No
e7f1d885,Washington Nationals,Fire,No,Yes
e8079661,Milwaukee Brewers,Grass,No,No
e80e36bc,Washington Nationals,Water,No,No
e816bd3b,Washington Nationals,Water,No,No
e82252d7,Milwaukee Brewers,Water,No,No
e826b318,Milwaukee Brewers,Water,No,No
e82a153c,Washington Nationals,Water,No,No
e831b22b,Washington Nationals,Water,Yes,No
e83780ac,Washington Nationals,Water,Yes,No
e8394dd8,Washington Nationals,Dragon,No,No
e839ec18,Milwaukee Brewers,Dragon,No,No
e83d5ca6,Washington Nationals,Grass,Yes,Yes
e84324ca,Milwaukee Brewers,Fire,Yes,Yes
e8509e9b,Milwaukee Brewers,Dragon,No,No
e85583c8,Washington Nationals,Grass,Yes,Yes
e861e973,Milwaukee Brewers,Water,Yes,Yes
e863abd7,Milwaukee Brewers,Water,No,No
e86c0be2,Washington Nationals,Fire,No,Yes
e86f15e7,Baltimore Orioles,Fire,No,No
e8798a46,Milwaukee Brewers,Water,Yes,No
e88959ef,Washington Nationals,Water,No,No
e8915b4c,Milwaukee Brewers,Fairy,No,No
e8a81086,Milwaukee Brewers,Psychic,No,No
e8a8e029,Milwaukee Brewers,Grass,No,No
e8ac64e1,Washington Nationals,Fire,Yes,No
e8aff3df,Milwaukee Brewers,Grass,No,No
e8b42426,Milwaukee Brewers,Water,Yes,Unknown
e8b4e66d,Milwaukee Brewers,Water,No,No
e8bfa813,Washington Nationals,Water,No,No
e8c2646e,Milwaukee Brewers,Grass,No,No
e8cade13,Washington Nationals,Fire,No,No
e8cf4532,Milwaukee Brewers,Water,Yes,No
e8dcd972,Washington Nationals,Grass,No,No
e8dcfd8a,Washington Nationals,Fairy,Yes,Yes
e8e3d1f0,Washington Nationals,Dragon,Yes,Yes
e8ebb0aa,Washington Nationals,Water,No,No
e8ecee47,Milwaukee Brewers,Water,No,No
e8f636d9,Washington Nationals,Fire,No,No
e8f7d2e4,Washington Nationals,Fire,Yes,Yes
e9010808,Washington Nationals,Water,Yes,No
e909116d,Washington Nationals,Fire,Yes,No
e90cb6ce,Washington Nationals,Dragon,No,No
e9124580,Milwaukee Brewers,Fire,Yes,Yes
e91671c0,Washington Nationals,Grass,No,No
e92160ed,Milwaukee Brewers,Water,No,No
e92afb85,Washington Nationals,Fire,Yes,Yes
e92b579d,Washington Nationals,Fire,Yes,Yes
e92d1a06,Washington Nationals,Grass,No,No
e93491cd,Milwaukee Brewers,Grass,No,No
e9395955,Washington Nationals,Fire,No,No
e93e5337,Milwaukee Brewers,Grass,No,No
e942eb2a,Milwaukee Brewers,Fire,Yes,Yes
e9552887,Milwaukee Brewers,Fire,Yes,Yes
e95e680e,Milwaukee Brewers,Water,Yes,No
e9604f54,Milwaukee Brewers,Water,No,No
e9677362,Milwaukee Brewers,Grass,No,No
e967aff1,Washington Nationals,Water,No,No
e96c39d5,Washington Nationals,Water,Yes,No
e96c5908,Milwaukee Brewers,Fire,No,No
e9838778,Milwaukee Brewers,Grass,Yes,No
e9844dde,Washington Nationals,Grass,No,No
e98bf97c,Milwaukee Brewers,Grass,Yes,Yes
e98ef8ad,Milwaukee Brewers,Grass,No,No
e993c3b3,Washington Nationals,Fire,Yes,No
e9974fdd,Milwaukee Brewers,Water,Yes,No
e9a0615d,Washington Nationals,Fire,Yes,Yes
e9a2ec63,Washington Nationals,Grass,Yes,No
e9ac80c8,Washington Nationals,Water,Yes,No
e9b196d6,Washington Nationals,Water,No,No
e9b2716c,Washington Nationals,Grass,No,No
e9bccac1,Milwaukee Brewers,Fairy,No,Unknown
e9cc415b,Washington Nationals,Water,No,No
e9d36a23,Washington Nationals,Water,No,No
e9eed6e5,Washington Nationals,Fairy,Yes,No
e9f9a8d8,Milwaukee Brewers,Water,No,No
e9fa6797,Washington Nationals,Fire,Yes,Yes
ea02347a,Washington Nationals,Dragon,Yes,No
ea07b31a,Washington Nationals,Grass,Yes,No
ea0e3100,Washington Nationals,Water,No,No
ea10189e,Milwaukee Brewers,Fire,No,Yes
ea10e88c,Washington Nationals,Grass,No,No
ea17c76d,Milwaukee Brewers,Grass,No,No
ea1f954c,Milwaukee Brewers,Water,No,No
ea217768,Washington Nationals,Fire,Yes,No
ea258107,Washington Nationals,Fire,Yes,No
ea421198,Washington Nationals,Grass,No,No
ea445f40,Milwaukee Brewers,Dragon,No,No
ea6abf55,Milwaukee Brewers,Fire,No,No
ea7f3ae3,Washington Nationals,Grass,No,No
ea85aa9a,Washington Nationals,Dragon,No,No
ea957dd4,Milwaukee Brewers,Fire,Yes,Yes
ea99f82b,Washington Nationals,Water,No,No
eaa3586a,Milwaukee Brewers,Dragon,Yes,No
eaaa74e0,Milwaukee Brewers,Water,No,No
eab321d3,Milwaukee Brewers,Grass,Yes,Yes
eab7e302,Milwaukee Brewers,Water,Yes,No
eab976aa,Washington Nationals,Water,Yes,Yes
eac1832c,Milwaukee Brewers,Water,No,No
eacc661d,Washington Nationals,Fire,No,Unknown
eae3128a,Washington Nationals,Water,No,Yes
eae6059d,Milwaukee Brewers,Water,No,Unknown
eaf1fb17,Washington Nationals,Dragon,Yes,No
eaf4483c,Washington Nationals,Water,No,No
eb095c01,Washington Nationals,Water,No,No
eb09889b,Washington Nationals,Fire,Yes,Yes
eb131d93,Washington Nationals,Fire,Yes,Yes
eb1f6f39,Washington Nationals,Fire,No,No
eb28fb00,Washington Nationals,Water,No,No
eb53bf54,Washington Nationals,Water,Yes,No
eb5634d1,Milwaukee Brewers,Fire,Yes,No
eb5a9d2b,Milwaukee Brewers,Fire,Yes,No
eb64aa00,Milwaukee Brewers,Grass,No,No
eb70455e,Milwaukee Brewers,Fire,No,No
eb7f7ddc,Washington Nationals,Fire,Yes,Yes
eb7fbbaa,Milwaukee Brewers,Water,No,No
eb880aed,Washington Nationals,Water,No,No
eb900680,Washington Nationals,Grass,Yes,No
eb93f807,Milwaukee Brewers,Dragon,Yes,No
eb965ddb,Milwaukee Brewers,Grass,No,No
eb9c3744,Milwaukee Brewers,Water,No,No
eba9521d,Washington Nationals,Psychic,Yes,Yes
ebb439b1,Washington Nationals,Water,No,No
ebc50045,Milwaukee Brewers,Water,No,No
ebc8cf34,Washington Nationals,Dragon,Yes,Yes
ebcaa140,Washington Nationals,Fire,Yes,Yes
ebcbd5cd,Washington Nationals,Grass,No,No
ebce2afa,Milwaukee Brewers,Fire,No,Yes
ebd2a01e,Washington Nationals,Fire,Yes,No
ebd968af,Milwaukee Brewers,Water,Yes,No
ebff3170,Milwaukee Brewers,Water,No,No
ebffea6f,Washington Nationals,Fire,No,No
ec08b425,Milwaukee Brewers,Water,No,No
ec184cce,Washington Nationals,Water,No,No
ec25c291,Milwaukee Brewers,Water,No,No
ec29e1e2,Washington Nationals,Fire,Yes,No
ec36da3d,Washington Nationals,Grass,No,No
ec3ad897,Milwaukee Brewers,Fairy,No,No
ec3b00ad,Washington Nationals,Fire,No,Yes
ec4c015f,Washington Nationals,Fire,Yes,No
ec572475,Milwaukee Brewers,Grass,No,No
ec6733f4,Washington Nationals,Grass,Yes,Yes
ec6aeaa0,Milwaukee Brewers,Water,No,No
ec7a8fa4,Washington Nationals,Water,No,No
ec8d2f08,Washington Nationals,Grass,No,No
ec961d19,Milwaukee Brewers,Water,Yes,No
ec977dfc,Washington Nationals,Grass,Yes,No
ec9a39da,Milwaukee Brewers,Water,No,No
eca696a2,Washington Nationals,Water,Yes,No
eca9e748,Washington Nationals,Water,No,No
ecab17f6,Milwaukee Brewers,Grass,No,No
ecab61b0,Baltimore Orioles,Water,Yes,No
ecb5aaa4,Milwaukee Brewers,Fire,No,Yes
ecbd2614,Milwaukee Brewers,Water,Yes,No
ecc76d15,Milwaukee Brewers,Dragon,No,No
ecc7b21e,Milwaukee Brewers,Grass,No,No
ecdef8f0,Milwaukee Brewers,Water,No,No
ecf97397,Washington Nationals,Fire,Yes,Yes
ecffef71,Milwaukee Brewers,Water,No,No
ed12764f,Milwaukee Brewers,Fire,Yes,No
ed2734fa,Washington Nationals,Fire,Yes,Yes
ed27dc4e,Milwaukee Brewers,Dragon,Yes,No
ed2b5715,Washington Nationals,Grass,Yes,No
ed3b6516,Milwaukee Brewers,Dragon,No,No
ed3d1a40,Washington Nationals,Water,Yes,No
ed5ae739,Milwaukee Brewers,Grass,Yes,No
ed7138eb,Washington Nationals,Water,Yes,No
ed73a2bf,Milwaukee Brewers,Fire,Yes,Yes
ed850099,Milwaukee Brewers,Fire,No,No
ed8f8546,Milwaukee Brewers,Fire,Yes,No
ed97a288,Washington Nationals,Grass,No,No
ed9970c7,Milwaukee Brewers,Fire,Yes,No
eda1f226,Milwaukee Brewers,Fire,Yes,No
edb236b4,Baltimore Orioles,Fire,Yes,No
edbbcf91,Milwaukee Brewers,Fire,No,No
edc0b36a,Milwaukee Brewers,Fairy,Yes,No
edd1ab55,Milwaukee Brewers,Grass,No,No
eddac587,Milwaukee Brewers,Water,No,No
ede2373a,Milwaukee Brewers,Fire,No,No
edeeb915,Washington Nationals,Water,No,No
edf1277d,Washington Nationals,Water,No,No
edf29820,Washington Nationals,Fire,Yes,No
edf66631,Milwaukee Brewers,Water,Yes,No
edffcd74,Milwaukee Brewers,Grass,No,No
ee0182f5,Washington Nationals,Water,No,No
ee020770,Washington Nationals,Fire,Yes,No
ee081c94,Baltimore Orioles,Water,No,No
ee1a768c,Milwaukee Brewers,Dragon,No,No
ee1a9289,Baltimore Orioles,Water,No,No
ee2c7b25,Washington Nationals,Water,No,No
ee324d65,Washington Nationals,Grass,No,No
ee3a2ee4,Washington Nationals,Water,No,No
ee3c1574,Milwaukee Brewers,Fire,No,Yes
ee3f531e,Milwaukee Brewers,Water,Yes,No
ee471060,Washington Nationals,Fire,No,Yes
ee582a09,Milwaukee Brewers,Dragon,No,No
ee5e0955,Milwaukee Brewers,Water,Yes,No
ee70cfe2,Milwaukee Brewers,Water,No,No
ee728dad,Washington Nationals,Water,No,No
ee74a8ca,Washington Nationals,Grass,Yes,No
ee76aa8a,Washington Nationals,Fire,Yes,Yes
ee79e0e2,Milwaukee Brewers,Grass,No,No
ee808404,Washington Nationals,Fire,Yes,Yes
ee90f25f,Milwaukee Brewers,Water,No,No
ee93fb50,Washington Nationals,Psychic,Yes,Yes
ee95ab39,Washington Nationals,Fire,No,No
eea3e5fc,Milwaukee Brewers,Fire,Yes,No
eeb3c71e,Milwaukee Brewers,Grass,Yes,No
eeb77ca7,Washington Nationals,Water,Yes,No
eec0ab9b,Baltimore Orioles,Water,Yes,Unknown
eece380b,Milwaukee Brewers,Dragon,No,No
eed54b3e,Milwaukee Brewers,Fire,No,Yes
eed9a348,Milwaukee Brewers,Fire,Yes,Yes
eeea9bc4,Washington Nationals,Water,No,No
eef4fef2,Washington Nationals,Water,No,No
eef59998,Washington Nationals,Water,Yes,Yes
eefaa092,Washington Nationals,Water,No,No
eefbdf20,Washington Nationals,Psychic,Yes,No
ef1170be,Milwaukee Brewers,Water,No,No
ef15dbdc,Milwaukee Brewers,Grass,Yes,Unknown
ef1eaf7d,Washington Nationals,Water,No,No
ef2572c2,Washington Nationals,Fire,Yes,No
ef279d49,Washington Nationals,Fire,Yes,Yes
ef3086aa,Milwaukee Brewers,Water,Yes,Yes
ef3bb8a1,Washington Nationals,Fire,Yes,No
ef3f2b0f,Milwaukee Brewers,Water,Yes,No
ef63d875,Milwaukee Brewers,Water,No,Yes
ef66d59c,Washington Nationals,Fire,No,No
ef6a8c12,Milwaukee Brewers,Fire,Yes,No
ef6ef194,Milwaukee Brewers,Water,No,No
ef754a15,Milwaukee Brewers,Fire,Yes,Yes
ef76e587,Milwaukee Brewers,Fairy,No,No
ef793480,Milwaukee Brewers,Water,No,No
ef7951a2,Milwaukee Brewers,Grass,No,No
ef798e22,Milwaukee Brewers,Fire,No,No
ef81bd4a,Washington Nationals,Grass,No,No
ef8da46e,Milwaukee Brewers,Fire,No,No
ef98fac5,Milwaukee Brewers,Fire,No,No
ef991377,Washington Nationals,Fire,No,No
efa43c1c,Washington Nationals,Fire,No,No
efa4d61b,Washington Nationals,Water,No,No
efd1b151,Washington Nationals,Water,No,No
efe09736,Milwaukee Brewers,Water,No,No
efe4de4d,Washington Nationals,Water,No,No
f00feb6a,Milwaukee Brewers,Fire,Yes,Yes
f010c2d5,Milwaukee Brewers,Water,No,No
f0163eec,Washington Nationals,Water,No,Yes
f02ea68e,Washington Nationals,Water,No,No
f03fe85b,Washington Nationals,Water,No,No
f04655ec,Milwaukee Brewers,Fairy,No,No
f049ab9b,Washington Nationals,Grass,No,No
f04b5293,Washington Nationals,Grass,No,No
f0526812,Washington Nationals,Water,Yes,No
f05aadfc,Washington Nationals,Fire,Yes,Yes
f05b26a5,Milwaukee Brewers,Grass,No,No
f06bfe9a,Washington Nationals,Water,No,No
f06f950a,Milwaukee Brewers,Fire,Yes,No
f0748b7a,Washington Nationals,Fire,No,No
f0878b97,Washington Nationals,Fairy,No,No
f08f6f2b,Milwaukee Brewers,Fairy,Yes,Unknown
f092cb43,Milwaukee Brewers,Fire,No,Unknown
f0945b4a,Milwaukee Brewers,Grass,Yes,Yes
f09dbfb3,Milwaukee Brewers,Psychic,Yes,No
f09df9a0,Milwaukee Brewers,Water,No,No
f0a855d4,Washington Nationals,Water,Yes,No
f0b4b9ea,Milwaukee Brewers,Fire,Yes,Yes
f0b63b2b,Milwaukee Brewers,Water,No,No
f0b85115,Washington Nationals,Fairy,Yes,No
f0c03656,Milwaukee Brewers,Water,No,No
f0c21859,Milwaukee Brewers,Fire,No,No
f0c881a5,Milwaukee Brewers,Fire,No,No
f0cba872,Milwaukee Brewers,Dragon,No,No
f0d414c5,Milwaukee Brewers,Water,No,No
f0dbd118,Washington Nationals,Fire,Yes,Yes
f0e47f65,Milwaukee Brewers,Psychic,Yes,No
f0ee69a7,Washington Nationals,Dragon,No,No
f0ee7515,Washington Nationals,Water,Yes,Yes
f10dced9,Milwaukee Brewers,Grass,No,No
f1283a14,Milwaukee Brewers,Water,No,No
f14bcae6,Washington Nationals,Water,Yes,No
f153a845,Washington Nationals,Dragon,Yes,No
f15fcddf,Washington Nationals,Fire,Yes,Yes
f16a0543,Washington Nationals,Water,Yes,No
f1836866,Milwaukee Brewers,Grass,No,No
f183f715,Washington Nationals,Fairy,Yes,No
f18cebde,Washington Nationals,Fire,Yes,No
f19457b9,Washington Nationals,Grass,No,No
f196fe7a,Washington Nationals,Water,No,No
f19f5ba7,Washington Nationals,Water,No,No
f1a8eab2,Milwaukee Brewers,Fire,No,No
f1afab7a,Milwaukee Brewers,Grass,No,No
f1b653f6,Washington Nationals,Fire,Yes,No
f1b92e85,Milwaukee Brewers,Fire,Yes,Yes
f1c90038,Baltimore Orioles,Fairy,No,No
f1d14b3b,Milwaukee Brewers,Fairy,No,Unknown
f1d15c5a,Washington Nationals,Water,No,Yes
f1dc6357,Washington Nationals,Grass,No,Yes
f1e65c16,Milwaukee Brewers,Water,Yes,Unknown
f1e89dd4,Washington Nationals,Water,Yes,No
f1f7117c,Washington Nationals,Fire,Yes,Yes
f1f727f9,Washington Nationals,Water,No,No
f1fc2fd5,Milwaukee Brewers,Water,Yes,No
f201ce26,Washington Nationals,Water,Yes,No
f209ed80,Washington Nationals,Water,Yes,Yes
f20a31ef,Washington Nationals,Water,No,No
f210eff9,Milwaukee Brewers,Water,No,No
f2292e51,Washington Nationals,Grass,No,No
f22adcf2,Washington Nationals,Dragon,No,No
f22ece8c,Washington Nationals,Water,No,Yes
f2305417,Milwaukee Brewers,Fairy,Yes,No
f24af852,Milwaukee Brewers,Water,No,No
f24baae9,Milwaukee Brewers,Water,No,No
f255c612,Milwaukee Brewers,Fire,Yes,Yes
f25d7733,Washington Nationals,Fire,Yes,Yes
f26eb739,Milwaukee Brewers,Grass,No,No
f2731f1b,Washington Nationals,Fire,Yes,No
f273a928,Milwaukee Brewers,Fire,No,Yes
f27e4db1,Milwaukee Brewers,Grass,Yes,Yes
f2860d83,Milwaukee Brewers,Grass,Yes,Unknown
f28651d5,Washington Nationals,Fire,Yes,Unknown
f297944d,Milwaukee Brewers,Water,Yes,No
f2a328c5,Milwaukee Brewers,Water,No,No
f2a3c2f0,Milwaukee Brewers,Water,No,No
f2a748a0,Washington Nationals,Fire,No,No
f2b2859b,Milwaukee Brewers,Water,No,No
f2c0de42,Milwaukee Brewers,Fairy,No,No
f2c4abc6,Milwaukee Brewers,Grass,Yes,Yes
f2c66e13,Washington Nationals,Fire,No,No
f2c945cc,Milwaukee Brewers,Water,No,No
f2e3ac2a,Baltimore Orioles,Grass,No,No
f2eaba8e,Washington Nationals,Water,Yes,No
f2f5e50c,Washington Nationals,Dragon,No,Yes
f2fe2e8f,Washington Nationals,Fire,Yes,Yes
f3015917,Washington Nationals,Fire,No,No
f3079568,Milwaukee Brewers,Dragon,No,No
f3096e86,Milwaukee Brewers,Psychic,Yes,No
f31e012a,Milwaukee Brewers,Water,Yes,Yes
f32ae32d,Washington Nationals,Water,No,No
f32f36be,Milwaukee Brewers,Water,No,No
f332bb32,Milwaukee Brewers,Water,No,No
f33436ce,Washington Nationals,Fire,No,No
f346ce85,Milwaukee Brewers,Fire,No,Yes
f3476162,Washington Nationals,Fire,No,No
f3488264,Washington Nationals,Water,Yes,Yes
f358fdac,Washington Nationals,Fire,No,No
f35f9a04,Milwaukee Brewers,Water,Yes,No
f3626f43,Washington Nationals,Grass,Yes,No
f3742a47,Washington Nationals,Water,Yes,No
f38fe99f,Washington Nationals,Water,No,No
f398fe2e,Milwaukee Brewers,Fire,No,Unknown
f3a3b2bb,Milwaukee Brewers,Grass,No,No
f3a99d3a,Milwaukee Brewers,Fire,No,Unknown
f3b06029,Milwaukee Brewers,Dragon,Yes,No
f3b15ec2,Milwaukee Brewers,Fire,Yes,Yes
f3b2b8ba,Milwaukee Brewers,Water,No,No
f3b72d0e,Washington Nationals,Grass,No,No
f3bb2b69,Milwaukee Brewers,Water,Yes,No
f3d2686e,Milwaukee Brewers,Water,No,No
f3d9700b,Milwaukee Brewers,Fire,No,Yes
f3df628e,Washington Nationals,Grass,No,No
f3ee0078,Milwaukee Brewers,Water,No,No
f3f1d93a,Washington Nationals,Grass,Yes,No
f3fc2fc5,Washington Nationals,Fire,Yes,No
f40837c5,Milwaukee Brewers,Fire,No,Yes
f4213f28,Milwaukee Brewers,Grass,No,No
f429f49b,Washington Nationals,Grass,No,Unknown
f42b2749,Milwaukee Brewers,Grass,No,No
f42e6fcb,Washington Nationals,Water,No,No
f43ac336,Washington Nationals,Grass,Yes,No
f43bc6be,Milwaukee Brewers,Water,Yes,No
f4403be4,Washington Nationals,Water,Yes,Yes
f456abcb,Washington Nationals,Fire,Yes,No
f46fb668,Milwaukee Brewers,Grass,No,No
f482ab3d,Washington Nationals,Water,No,No
f4ad5ece,Milwaukee Brewers,Fire,Yes,No
f4b2a56a,Washington Nationals,Water,Yes,No
f4b85086,Washington Nationals,Fire,No,No
f4ba6fc0,Washington Nationals,Fire,No,No
f4bb38d1,Washington Nationals,Water,No,No
f4c0a129,Washington Nationals,Grass,No,No
f4c74d4d,Washington Nationals,Fire,No,No
f4d4339b,Milwaukee Brewers,Psychic,Yes,No
f4d977c8,Washington Nationals,Grass,No,No
f4dc4a40,Washington Nationals,Grass,Yes,No
f4e3218c,Milwaukee Brewers,Grass,No,No
f4ea764b,Washington Nationals,Fire,Yes,Yes
f507e8c7,Milwaukee Brewers,Fire,Yes,No
f50a3630,Milwaukee Brewers,Water,Yes,No
f50ad3ab,Milwaukee Brewers,Water,No,No
f5165809,Baltimore Orioles,Grass,No,No
f518fb6a,Washington Nationals,Water,Yes,No
f51be652,Washington Nationals,Fire,No,Yes
f51c552a,Milwaukee Brewers,Water,Yes,No
f54919c3,Milwaukee Brewers,Dragon,No,No
f5504155,Washington Nationals,Water,Yes,Yes
f55210a9,Milwaukee Brewers,Grass,Yes,No
f554ebec,Washington Nationals,Water,No,No
f55d3778,Washington Nationals,Fire,No,No
f561563f,Washington Nationals,Fire,No,Yes
f564cf47,Washington Nationals,Dragon,No,No
f566669d,Milwaukee Brewers,Water,No,No
f56d502d,Milwaukee Brewers,Water,No,No
f5813d8d,Washington Nationals,Fire,Yes,Yes
